date,State,Confirmed,Recovered,Deceased,Other,Tested,Active
19-01-2021,West Bengal,566073,549218,10074,0,7696272,6781
20-01-2021,Andaman and Nicobar Islands,4991,4900,62,0,208179,29
20-01-2021,Andhra Pradesh,886418,877639,7142,0,12690165,1637
20-01-2021,Arunachal Pradesh,16815,16713,56,0,388375,46
20-01-2021,Assam,216919,213179,1077,1347,6314289,1316
20-01-2021,Bihar,259281,254765,1464,1,20151380,3051
20-01-2021,Chandigarh,20623,20122,330,0,203275,171
20-01-2021,Chhattisgarh,294949,285566,3585,0,4006513,5798
20-01-2021,Delhi,633049,620128,10774,0,10059193,2147
20-01-2021,Dadra and Nagar Haveli and Daman and Diu,3376,3334,2,29,72410,11
20-01-2021,Goa,52657,51036,756,0,433077,865
20-01-2021,Gujarat,257342,247323,4371,0,10483207,5648
20-01-2021,Himachal Pradesh,57082,55536,955,16,893797,575
20-01-2021,Haryana,266686,261955,2997,0,5008791,1734
20-01-2021,Jharkhand,118012,115853,1057,0,5084923,1102
20-01-2021,Jammu and Kashmir,123647,120625,1923,0,4319042,1099
20-01-2021,Karnataka,933578,913677,12185,19,16217753,7697
20-01-2021,Kerala,864196,790757,3525,227,9029621,69687
20-01-2021,Ladakh,9668,9463,129,0,110068,76
20-01-2021,Lakshadweep,30,0,0,0,,30
20-Jan-21,Maharashtra,1997992,1899428,50582,1213,13957469,46769
20-01-2021,Meghalaya,13717,13440,144,0,321819,133
20-01-2021,Manipur,28921,28308,367,0,501237,246
20-01-2021,Madhya Pradesh,252466,243688,3770,0,5134816,5008
20-01-2021,Mizoram,4334,4268,9,0,195534,57
20-01-2021,Nagaland,12067,11731,88,142,123470,106
20-01-2021,Odisha,333723,330321,1955,0,7452020,1447
20-01-2021,Punjab,171136,163211,5520,0,4292764,2405
20-01-2021,Puducherry,38737,37798,643,0,546187,296
20-01-2021,Rajasthan,315816,308985,2754,0,5670615,4077
20-01-2021,Sikkim,6057,5671,131,95,72821,160
20-01-2021,Telangana,292395,286893,1583,0,7542537,3919
20-01-2021,Tamil Nadu,832415,814811,12290,0,15391518,5314
20-01-2021,Tripura,33333,32884,388,23,601506,38
20-01-2021,India,10611730,10265163,152907,4413,189347782,189247
20-01-2021,Uttar Pradesh,597628,581164,8591,0,26576008,7873
20-01-2021,Uttarakhand,95192,90264,1622,1301,2019442,2005
20-01-2021,West Bengal,566482,549727,10080,0,7723376,6675
21-01-2021,Andaman and Nicobar Islands,4991,4904,62,0,209437,25
21-01-2021,Andhra Pradesh,886557,877893,7142,0,12739648,1522
21-01-2021,Arunachal Pradesh,16816,16722,56,0,388696,38
21-01-2021,Assam,216940,213295,1077,1347,6331271,1221
21-01-2021,Bihar,259449,255080,1468,1,20237577,2900
21-01-2021,Chandigarh,20639,20162,331,0,204305,146
21-01-2021,Chhattisgarh,295509,286277,3593,0,4031552,5639
21-01-2021,Delhi,633276,620374,10782,0,10140743,2120
21-01-2021,Dadra and Nagar Haveli and Daman and Diu,3376,3335,2,29,72410,10
21-01-2021,Goa,52712,51090,757,0,434825,865
21-01-2021,Gujarat,257813,248050,4372,0,10518933,5391
21-01-2021,Himachal Pradesh,57121,55591,958,16,897538,556
21-01-2021,Haryana,266819,262140,3000,0,5021965,1679
21-01-2021,Jharkhand,118079,115989,1058,0,5097274,1032
21-01-2021,Jammu and Kashmir,123764,120729,1924,0,4339419,1111
21-01-2021,Karnataka,934252,914492,12187,19,16306608,7554
21-01-2021,Kerala,870530,796986,3546,231,9090900,69767
21-01-2021,Ladakh,9673,9471,129,0,110068,73
21-01-2021,Lakshadweep,48,0,0,0,524,48
21-Jan-21,Maharashtra,2000878,1903408,50634,1214,14019188,45622
21-01-2021,Meghalaya,13721,13446,146,0,323284,129
21-01-2021,Manipur,28940,28351,367,0,502426,222
21-01-2021,Madhya Pradesh,252767,244392,3776,0,5159595,4599
21-01-2021,Mizoram,4346,4274,9,0,197674,63
21-01-2021,Nagaland,12070,11733,88,142,123635,107
21-01-2021,Odisha,333866,330545,1956,0,7477757,1365
21-01-2021,Punjab,171316,163438,5535,0,4307614,2343
21-01-2021,Puducherry,38772,37830,643,0,550551,299
21-01-2021,Rajasthan,316081,309391,2756,0,5683441,3934
21-01-2021,Sikkim,6062,5688,131,95,73062,148
21-01-2021,Telangana,292621,287117,1584,0,7574184,3920
21-01-2021,Tamil Nadu,833011,815516,12299,0,15452541,5196
21-01-2021,Tripura,33335,32888,388,23,602298,36
21-01-2021,India,10626225,10282897,153068,4422,190148024,185838
21-01-2021,Uttar Pradesh,597823,581509,8597,0,26715060,7717
21-01-2021,Uttarakhand,95354,90547,1626,1305,2030241,1876
21-01-2021,West Bengal,566898,550244,10089,0,7751669,6565
22-01-2021,Andaman and Nicobar Islands,4992,4907,62,0,210762,23
22-01-2021,Andhra Pradesh,886694,878060,7146,0,12787961,1488
22-01-2021,Arunachal Pradesh,16817,16724,56,0,389149,37
22-01-2021,Assam,216957,213398,1077,1347,6348913,1135
22-01-2021,Bihar,259617,255538,1472,1,20324919,2606
22-01-2021,Chandigarh,20664,20195,332,0,205814,137
22-01-2021,Chhattisgarh,295949,287040,3601,0,4056025,5308
22-01-2021,Delhi,633542,620693,10789,0,10212593,2060
22-01-2021,Dadra and Nagar Haveli and Daman and Diu,3377,3336,2,29,72410,10
22-01-2021,Goa,52782,51170,758,0,436519,854
22-01-2021,Gujarat,258264,248750,4374,0,10557027,5140
22-01-2021,Himachal Pradesh,57162,55672,958,16,901112,516
22-01-2021,Haryana,266939,262349,3005,0,5042392,1585
22-01-2021,Jharkhand,118154,116116,1060,0,5113068,978
22-01-2021,Jammu and Kashmir,123852,120826,1928,0,4361420,1098
22-01-2021,Karnataka,934576,915382,12190,19,16399189,6985
22-01-2021,Kerala,877283,803094,3565,233,9148957,70391
22-01-2021,Ladakh,9673,9476,129,0,110068,68
22-01-2021,Lakshadweep,50,0,0,0,524,50
22-Jan-21,Maharashtra,2003657,1906827,50684,1220,14080930,44926
22-01-2021,Meghalaya,13723,13449,146,0,324588,128
22-01-2021,Manipur,28955,28387,369,0,503678,199
22-01-2021,Madhya Pradesh,253114,244855,3780,0,5185843,4479
22-01-2021,Mizoram,4349,4282,9,0,198999,58
22-01-2021,Nagaland,12072,11738,88,142,123806,104
22-01-2021,Odisha,334020,330757,1956,0,7501691,1307
22-01-2021,Punjab,171522,163655,5543,0,4328277,2324
22-01-2021,Puducherry,38794,37857,643,0,553893,294
22-01-2021,Rajasthan,316282,309807,2756,0,5705383,3719
22-01-2021,Sikkim,6063,5697,131,95,73227,140
22-01-2021,Telangana,292835,287468,1586,0,7602975,3781
22-01-2021,Tamil Nadu,833585,816205,12307,0,15514693,5073
22-01-2021,Tripura,33339,32893,388,23,602883,35
22-01-2021,India,10640548,10300063,153221,4435,190985119,182829
22-01-2021,Uttar Pradesh,598126,581993,8605,0,26853170,7528
22-01-2021,Uttarakhand,95464,90730,1629,1310,2043087,1795
22-01-2021,West Bengal,567304,550737,10097,0,7779840,6470
23-01-2021,Andaman and Nicobar Islands,4993,4907,62,0,212393,24
23-01-2021,Andhra Pradesh,886852,878232,7147,0,12831731,1473
23-01-2021,Arunachal Pradesh,16818,16725,56,0,389553,37
23-01-2021,Assam,216976,213492,1077,1347,6363340,1060
23-01-2021,Bihar,259766,255741,1476,1,20408181,2548
23-01-2021,Chandigarh,20686,20226,333,0,207047,127
23-01-2021,Chhattisgarh,296326,287677,3609,0,4076430,5040
23-01-2021,Delhi,633739,621060,10799,0,10289461,1880
23-01-2021,Dadra and Nagar Haveli and Daman and Diu,3377,3336,2,29,72410,10
23-01-2021,Goa,52867,51233,761,0,438454,873
23-01-2021,Gujarat,258687,249452,4375,0,10557027,4860
23-01-2021,Himachal Pradesh,57189,55745,959,16,904865,469
23-01-2021,Haryana,267075,262507,3009,0,5061345,1559
23-01-2021,Jharkhand,118232,116293,1061,0,5126992,878
23-01-2021,Jammu and Kashmir,123946,120914,1929,0,4384771,1103
23-01-2021,Karnataka,935478,915924,12193,19,16485599,7342
23-01-2021,Kerala,884243,808377,3588,234,9210023,72044
23-01-2021,Ladakh,9675,9484,129,0,110068,62
23-01-2021,Lakshadweep,57,0,0,0,524,57
23-Jan-21,Maharashtra,2006354,1910521,50740,1223,14145829,43870
23-01-2021,Meghalaya,13727,13459,146,0,325872,122
23-01-2021,Manipur,28972,28405,369,0,504829,198
23-01-2021,Madhya Pradesh,253405,245309,3786,0,5210434,4310
23-01-2021,Mizoram,4349,4284,9,0,200128,56
23-01-2021,Nagaland,12076,11742,88,142,123935,104
23-01-2021,Odisha,334150,330962,1957,0,7525703,1231
23-01-2021,Punjab,171733,163887,5553,0,4348641,2293
23-01-2021,Puducherry,38830,37884,644,0,557189,302
23-01-2021,Rajasthan,316485,310279,2758,0,5726754,3448
23-01-2021,Sikkim,6068,5707,132,95,73368,134
23-01-2021,Telangana,293056,287899,1588,0,7632980,3569
23-01-2021,Tamil Nadu,834171,816878,12309,0,15577766,4984
23-01-2021,Tripura,33341,32896,388,23,603530,34
23-01-2021,India,10655444,10316096,153377,4443,191766871,181528
23-01-2021,Uttar Pradesh,598445,582506,8609,0,26975577,7330
23-01-2021,Uttarakhand,95586,90942,1629,1314,2057076,1701
23-01-2021,West Bengal,567714,551211,10107,0,7808082,6396
24-01-2021,Andaman and Nicobar Islands,4993,4908,62,0,213467,23
24-01-2021,Andhra Pradesh,887010,878387,7147,0,12876113,1476
24-01-2021,Arunachal Pradesh,16819,16745,56,0,389689,18
24-01-2021,Assam,216992,213591,1078,1347,6369654,976
24-01-2021,Bihar,259897,256008,1479,1,20491088,2409
24-01-2021,Chandigarh,20718,20248,334,0,208107,136
24-01-2021,Chhattisgarh,296624,288043,3617,0,4089900,4964
24-01-2021,Delhi,633924,621375,10808,0,10351768,1741
24-01-2021,Dadra and Nagar Haveli and Daman and Diu,3377,3338,2,29,72410,8
24-01-2021,Goa,52920,51335,761,0,439616,824
24-01-2021,Gujarat,259097,250156,4376,0,10557027,4565
24-01-2021,Himachal Pradesh,57210,55797,961,16,907293,436
24-01-2021,Haryana,267203,262682,3010,0,5077344,1511
24-01-2021,Jharkhand,118286,116402,1063,0,5139500,821
24-01-2021,Jammu and Kashmir,124019,120987,1929,0,4402248,1103
24-01-2021,Karnataka,936051,916325,12197,19,16566713,7510
24-01-2021,Kerala,890279,813550,3608,234,9258401,72887
24-01-2021,Ladakh,9687,9493,129,0,110068,65
24-01-2021,Lakshadweep,57,0,0,0,687,57
24-Jan-21,Maharashtra,2009106,1912264,50785,1226,14207595,44831
24-01-2021,Meghalaya,13732,13475,146,0,325872,111
24-01-2021,Manipur,28988,28416,369,0,505699,203
24-01-2021,Madhya Pradesh,253657,245697,3789,0,5234493,4171
24-01-2021,Mizoram,4351,4289,9,0,201240,53
24-01-2021,Nagaland,12076,11743,88,142,123999,103
24-01-2021,Odisha,334300,331144,1958,0,7548428,1198
24-01-2021,Punjab,171930,164119,5555,0,4366353,2256
24-01-2021,Puducherry,38860,37927,645,0,560235,288
24-01-2021,Rajasthan,316652,310747,2758,0,5744724,3147
24-01-2021,Sikkim,6071,5716,133,95,73565,127
24-01-2021,Telangana,293253,288275,1589,0,7662540,3389
24-01-2021,Tamil Nadu,834740,817520,12316,0,15640385,4904
24-01-2021,Tripura,33341,32896,388,23,603530,34
24-01-2021,India,10668676,10329244,153508,4449,192337117,181475
24-01-2021,Uttar Pradesh,598713,583014,8617,0,27099309,7082
24-01-2021,Uttarakhand,95640,90967,1631,1317,2067575,1725
24-01-2021,West Bengal,568103,551665,10115,0,7833289,6323
25-01-2021,Andaman and Nicobar Islands,4994,4917,62,0,214915,15
25-01-2021,Andhra Pradesh,887066,878528,7149,0,12903830,1389
25-01-2021,Arunachal Pradesh,16820,16749,56,0,390074,15
25-01-2021,Assam,217017,213674,1078,1347,6388162,918
25-01-2021,Bihar,259979,256230,1483,1,20560357,2265
25-01-2021,Chandigarh,20779,20302,334,0,208107,143
25-01-2021,Chhattisgarh,297108,288582,3630,0,4111523,4896
25-01-2021,Delhi,634072,621565,10813,0,10400218,1694
25-01-2021,Dadra and Nagar Haveli and Daman and Diu,3377,3339,2,29,72410,7
25-01-2021,Goa,52977,51448,762,0,441012,767
25-01-2021,Gujarat,259487,250863,4379,0,10655600,4245
25-01-2021,Himachal Pradesh,57245,55860,961,16,909300,408
25-01-2021,Haryana,267321,262929,3014,0,5087355,1378
25-01-2021,Jharkhand,118360,116524,1064,0,5150854,772
25-01-2021,Jammu and Kashmir,124083,121070,1929,0,4421013,1084
25-01-2021,Karnataka,936426,917361,12200,19,16626140,6846
25-01-2021,Kerala,893640,819156,3625,239,9289304,70620
25-01-2021,Ladakh,9687,9504,129,0,110068,54
25-01-2021,Lakshadweep,67,0,0,0,888,67
25-Jan-21,Maharashtra,2010948,1915344,50815,1228,14257998,43561
25-01-2021,Meghalaya,13734,13484,146,0,325872,104
25-01-2021,Manipur,28999,28442,369,0,506991,188
25-01-2021,Madhya Pradesh,253857,246558,3791,0,5255105,3508
25-01-2021,Mizoram,4351,4298,9,0,201360,44
25-01-2021,Nagaland,12079,11753,88,142,124078,96
25-01-2021,Odisha,334430,331284,1959,0,7568216,1187
25-01-2021,Punjab,172089,164377,5560,0,4376767,2152
25-01-2021,Puducherry,38878,37953,645,0,562668,280
25-01-2021,Rajasthan,316845,311117,2760,0,5751640,2968
25-01-2021,Sikkim,6072,5729,133,95,73604,115
25-01-2021,Telangana,293401,288577,1590,0,7682361,3234
25-01-2021,Tamil Nadu,835280,818147,12320,0,15696304,4813
25-01-2021,Tripura,33342,32899,388,23,604330,32
25-01-2021,India,10677774,10345336,153624,4462,193062694,174352
25-01-2021,Uttar Pradesh,598907,583470,8624,0,27205975,6813
25-01-2021,Uttarakhand,95702,91221,1635,1323,2078868,1523
25-01-2021,West Bengal,568355,552082,10122,0,7851532,6151
26-01-2021,Andaman and Nicobar Islands,4994,4917,62,0,215858,15
26-01-2021,Andhra Pradesh,887238,878731,7150,0,12942153,1357
26-01-2021,Arunachal Pradesh,16821,16751,56,0,390552,14
26-01-2021,Assam,217025,213763,1079,1347,6395713,836
26-01-2021,Bihar,260139,256400,1486,1,20701517,2252
26-01-2021,Chandigarh,20779,20302,334,0,210111,143
26-01-2021,Chhattisgarh,297429,288764,3644,0,4120423,5021
26-01-2021,Delhi,634229,621783,10820,0,10465191,1626
26-01-2021,Dadra and Nagar Haveli and Daman and Diu,3378,3340,2,29,72410,7
26-01-2021,Goa,53047,51510,763,0,442488,774
26-01-2021,Gujarat,259867,251500,4381,0,10655600,3986
26-01-2021,Himachal Pradesh,57257,55919,961,16,911204,361
26-01-2021,Haryana,267417,263119,3014,0,5103035,1284
26-01-2021,Jharkhand,118425,116589,1064,0,5150854,772
26-01-2021,Jammu and Kashmir,124157,121124,1930,0,4444236,1103
26-01-2021,Karnataka,936955,918099,12204,19,16691703,6633
26-01-2021,Kerala,899933,824446,3644,240,9349619,71603
26-01-2021,Ladakh,9688,9508,129,0,110068,51
26-01-2021,Lakshadweep,69,0,0,0,888,69
26-Jan-21,Maharashtra,2013353,1917450,50862,1230,14315227,43811
26-01-2021,Meghalaya,13740,13496,146,0,325872,98
26-01-2021,Manipur,29005,28463,369,0,508273,173
26-01-2021,Madhya Pradesh,254085,247073,3793,0,5274424,3219
26-01-2021,Mizoram,4356,4300,9,0,201360,47
26-01-2021,Nagaland,12081,11756,88,142,124186,95
26-01-2021,Odisha,334529,331427,1959,0,7588603,1143
26-01-2021,Punjab,172218,164541,5571,0,4395884,2106
26-01-2021,Puducherry,38910,37970,645,0,565731,295
26-01-2021,Rajasthan,316970,311374,2760,0,5771559,2836
26-01-2021,Sikkim,6078,5746,133,95,73775,104
26-01-2021,Telangana,293590,288926,1592,0,7711810,3072
26-01-2021,Tamil Nadu,835803,818742,12325,0,15752119,4736
26-01-2021,Tripura,33343,32904,388,23,604952,28
26-01-2021,India,10690507,10358586,153762,4469,193613120,173690
26-01-2021,Uttar Pradesh,599208,584039,8632,0,27320329,6537
26-01-2021,Uttarakhand,95741,91323,1636,1327,2086012,1455
26-01-2021,West Bengal,568650,552491,10131,0,7876899,6028
27-01-2021,Andaman and Nicobar Islands,4994,4922,62,0,217007,10
27-01-2021,Andhra Pradesh,887349,878828,7152,0,12975961,1369
27-01-2021,Arunachal Pradesh,16824,16753,56,0,390926,15
27-01-2021,Assam,217042,213857,1081,1347,6412217,757
27-01-2021,Bihar,260225,257110,1490,1,20770786,1624
27-01-2021,Chandigarh,20819,20339,334,0,211460,146
27-01-2021,Chhattisgarh,297868,289708,3647,0,4142971,4513
27-01-2021,Delhi,634325,621995,10829,0,10495046,1501
27-01-2021,Dadra and Nagar Haveli and Daman and Diu,3379,3340,2,29,72410,8
27-01-2021,Goa,53100,51600,763,0,443903,737
27-01-2021,Gujarat,260220,251962,4382,0,10655600,3876
27-01-2021,Himachal Pradesh,57296,55987,962,16,914316,331
27-01-2021,Haryana,267504,263236,3014,0,5112331,1254
27-01-2021,Jharkhand,118495,116706,1066,0,5175741,723
27-01-2021,Jammu and Kashmir,124234,121253,1931,0,4461439,1050
27-01-2021,Karnataka,937383,918859,12207,19,16750398,6298
27-01-2021,Kerala,905592,829452,3664,246,9400749,72230
27-01-2021,Ladakh,9688,9511,129,0,110068,48
27-01-2021,Lakshadweep,69,0,0,0,888,69
27-Jan-21,Maharashtra,2015524,1920006,50894,1231,14367094,43393
27-01-2021,Meghalaya,13741,13506,146,0,330810,89
27-01-2021,Manipur,29009,28476,370,0,509108,163
27-01-2021,Madhya Pradesh,254270,247418,3799,0,5290847,3053
27-01-2021,Mizoram,4359,4306,9,0,203378,44
27-01-2021,Nagaland,12083,11796,88,142,124326,57
27-01-2021,Odisha,334667,331535,1959,0,7612713,1173
27-01-2021,Punjab,172406,164745,5581,0,4404889,2080
27-01-2021,Puducherry,38934,38006,646,0,567923,282
27-01-2021,Rajasthan,317104,311679,2761,0,5778472,2664
27-01-2021,Sikkim,6079,5749,133,95,73775,102
27-01-2021,Telangana,293737,289325,1593,0,7728296,2819
27-01-2021,Tamil Nadu,836315,819306,12333,0,15808217,4676
27-01-2021,Tripura,33343,32908,388,23,605314,24
27-01-2021,India,10702063,10372847,153885,4478,194338773,170853
27-01-2021,Uttar Pradesh,599376,584372,8636,0,27424012,6368
27-01-2021,Uttarakhand,95826,91419,1639,1329,2095086,1439
27-01-2021,West Bengal,568884,552877,10139,0,7894508,5868
28-01-2021,Andaman and Nicobar Islands,4994,4924,62,0,218629,8
28-01-2021,Andhra Pradesh,887466,878956,7152,0,13012150,1358
28-01-2021,Arunachal Pradesh,16827,16756,56,0,391275,15
28-01-2021,Assam,217071,213952,1081,1347,6429030,691
28-01-2021,Bihar,260359,257391,1492,1,20782818,1475
28-01-2021,Chandigarh,20855,20363,334,0,212915,158
28-01-2021,Chhattisgarh,304319,296187,3682,0,4163045,4450
28-01-2021,Delhi,634524,622114,10835,0,10553039,1575
28-01-2021,Dadra and Nagar Haveli and Daman and Diu,3379,3340,2,29,72410,8
28-01-2021,Goa,53185,51652,765,0,445778,768
28-01-2021,Gujarat,260566,252564,4384,0,10751067,3618
28-01-2021,Himachal Pradesh,57356,56039,962,16,918838,339
28-01-2021,Haryana,267601,263347,3014,0,5127807,1240
28-01-2021,Jharkhand,118557,116818,1069,0,5185675,670
28-01-2021,Jammu and Kashmir,124297,121402,1932,0,4481723,963
28-01-2021,Karnataka,937933,919503,12209,19,16816459,6202
28-01-2021,Kerala,911363,835046,3683,246,9459221,72388
28-01-2021,Ladakh,9705,9513,129,0,110068,63
28-01-2021,Lakshadweep,69,0,0,0,888,69
28-Jan-21,Maharashtra,2018413,1923187,50944,1234,14430223,43048
28-01-2021,Meghalaya,13749,13513,146,0,330810,90
28-01-2021,Manipur,29024,28499,370,0,510714,155
28-01-2021,Madhya Pradesh,254496,247739,3802,0,5307095,2955
28-01-2021,Mizoram,4362,4313,9,0,204491,40
28-01-2021,Nagaland,12084,11801,88,143,124466,52
28-01-2021,Odisha,334780,331667,1959,0,7635887,1154
28-01-2021,Punjab,172606,164937,5590,0,4425238,2079
28-01-2021,Puducherry,38973,38035,647,0,570695,291
28-01-2021,Rajasthan,317189,311867,2763,0,5797355,2559
28-01-2021,Sikkim,6084,5752,133,95,74110,104
28-01-2021,Telangana,293923,289631,1594,0,7759415,2698
28-01-2021,Tamil Nadu,836818,819850,12339,0,15860674,4629
28-01-2021,Tripura,33343,32911,388,23,605866,21
28-01-2021,India,10720975,10393162,154047,4484,195081079,169282
28-01-2021,Uttar Pradesh,599624,584752,8642,0,27536763,6230
28-01-2021,Uttarakhand,95908,91597,1642,1331,2104208,1338
28-01-2021,West Bengal,569173,553244,10148,0,7919637,5781
29-01-2021,Andaman and Nicobar Islands,4994,4927,62,0,220484,5
29-01-2021,Andhra Pradesh,887591,879131,7152,0,13054959,1308
29-01-2021,Arunachal Pradesh,16827,16758,56,0,391822,13
29-01-2021,Assam,217091,214054,1081,1347,6445513,609
29-01-2021,Bihar,260480,257669,1495,1,20864841,1315
29-01-2021,Chandigarh,20882,20389,334,0,214102,159
29-01-2021,Chhattisgarh,304689,296642,3689,0,4183581,4358
29-01-2021,Delhi,634773,622381,10841,0,10611764,1551
29-01-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3340,2,29,72410,9
29-01-2021,Goa,53263,51755,766,0,447398,742
29-01-2021,Gujarat,260901,253027,4385,0,10751067,3489
29-01-2021,Himachal Pradesh,57400,56079,962,16,923426,343
29-01-2021,Haryana,267708,263501,3015,0,5144281,1192
29-01-2021,Jharkhand,118602,116904,1070,0,5199013,628
29-01-2021,Jammu and Kashmir,124373,121617,1933,0,4502603,823
29-01-2021,Karnataka,938401,920110,12211,19,16884991,6061
29-01-2021,Kerala,917631,841444,3705,247,9518036,72235
29-01-2021,Ladakh,9714,9517,129,0,110068,68
29-01-2021,Lakshadweep,70,14,0,0,888,56
29-Jan-21,Maharashtra,2021184,1925800,51000,1237,14496359,43147
29-01-2021,Meghalaya,13753,13524,146,0,333315,83
29-01-2021,Manipur,29039,28524,371,0,511987,144
29-01-2021,Madhya Pradesh,254667,248036,3805,0,5325107,2826
29-01-2021,Mizoram,4363,4318,9,0,205361,36
29-01-2021,Nagaland,12088,11804,88,143,124658,53
29-01-2021,Odisha,334850,331824,1959,0,7660563,1067
29-01-2021,Punjab,172860,165145,5601,0,4444257,2114
29-01-2021,Puducherry,39004,38062,647,0,573656,295
29-01-2021,Rajasthan,317292,312132,2765,0,5814009,2395
29-01-2021,Sikkim,6085,5760,133,95,74289,97
29-01-2021,Telangana,294120,289987,1596,0,7790901,2537
29-01-2021,Tamil Nadu,837327,820381,12345,0,15913194,4601
29-01-2021,Tripura,33345,32913,388,23,606523,21
29-01-2021,India,10734029,10408048,154184,4499,195837408,167298
29-01-2021,Uttar Pradesh,599837,585273,8646,0,27657436,5918
29-01-2021,Uttarakhand,95986,91713,1642,1342,2116001,1289
29-01-2021,West Bengal,569459,553593,10155,0,7944701,5711
30-01-2021,Andaman and Nicobar Islands,4994,4928,62,0,221876,4
30-01-2021,Andhra Pradesh,887720,879278,7153,0,13095962,1289
30-01-2021,Arunachal Pradesh,16828,16758,56,0,392143,14
30-01-2021,Assam,217120,214124,1082,1347,6459972,567
30-01-2021,Bihar,260603,257856,1499,1,20946382,1247
30-01-2021,Chandigarh,20899,20414,334,0,215242,151
30-01-2021,Chhattisgarh,305102,297144,3698,0,4207188,4260
30-01-2021,Delhi,634956,622671,10849,0,10680731,1436
30-01-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3342,2,29,72410,7
30-01-2021,Goa,53356,51831,766,0,449280,759
30-01-2021,Gujarat,261224,253468,4387,0,10813671,3369
30-01-2021,Himachal Pradesh,57494,56131,964,16,928519,383
30-01-2021,Haryana,267805,263654,3017,0,5159788,1134
30-01-2021,Jharkhand,118651,117004,1071,0,5208961,576
30-01-2021,Jammu and Kashmir,124449,121752,1936,0,4524200,761
30-01-2021,Karnataka,938865,920657,12213,19,16958479,5976
30-01-2021,Kerala,923913,848476,3723,249,9576795,71465
30-01-2021,Ladakh,9719,9519,130,0,110068,70
30-01-2021,Lakshadweep,79,30,0,0,888,49
30-Jan-21,Maharashtra,2023814,1927335,51042,1238,14559160,44199
30-01-2021,Meghalaya,13761,13541,146,0,334713,74
30-01-2021,Manipur,29054,28545,371,0,513812,138
30-01-2021,Madhya Pradesh,254886,248319,3807,0,5343762,2760
30-01-2021,Mizoram,4366,4322,9,0,206095,35
30-01-2021,Nagaland,12090,11806,88,143,124820,53
30-01-2021,Odisha,334958,331962,1959,0,7685776,1037
30-01-2021,Punjab,173084,165291,5609,0,4463437,2184
30-01-2021,Puducherry,39047,38094,647,0,576341,306
30-01-2021,Rajasthan,317396,312370,2766,0,5832977,2260
30-01-2021,Sikkim,6088,5766,133,95,74457,94
30-01-2021,Telangana,294306,290354,1598,0,7823989,2354
30-01-2021,Tamil Nadu,837832,820907,12350,0,15965919,4575
30-01-2021,Tripura,33347,32915,388,23,606978,21
30-01-2021,India,10747102,10422125,154312,4503,196588372,166162
30-01-2021,Uttar Pradesh,600079,585747,8650,0,27769217,5682
30-01-2021,Uttarakhand,96068,91880,1643,1343,2127358,1202
30-01-2021,West Bengal,569769,553934,10164,0,7970808,5671
31-01-2021,Andaman and Nicobar Islands,4994,4928,62,0,223137,4
31-01-2021,Andhra Pradesh,887836,879405,7153,0,13137872,1278
31-01-2021,Arunachal Pradesh,16828,16759,56,0,392211,13
31-01-2021,Assam,217141,214178,1082,1347,6465926,534
31-01-2021,Bihar,260719,258018,1501,1,21021650,1199
31-01-2021,Chandigarh,20925,20426,334,0,216246,165
31-01-2021,Chhattisgarh,305367,297339,3701,0,4220304,4327
31-01-2021,Delhi,635096,622882,10853,0,10741426,1361
31-01-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3342,2,29,72410,7
31-01-2021,Goa,53409,51891,768,0,450676,750
31-01-2021,Gujarat,261540,253803,4387,0,10813671,3350
31-01-2021,Himachal Pradesh,57536,56163,967,16,931400,390
31-01-2021,Haryana,267897,263764,3018,0,5172330,1115
31-01-2021,Jharkhand,118692,117067,1072,0,5217119,553
31-01-2021,Jammu and Kashmir,124506,121822,1936,0,4544387,748
31-01-2021,Karnataka,939387,921122,12217,19,17033930,6029
31-01-2021,Kerala,929179,854206,3744,250,9625913,70979
31-01-2021,Ladakh,9720,9523,130,0,110068,67
31-01-2021,Lakshadweep,87,49,0,0,2328,38
31-Jan-21,Maharashtra,2026399,1929005,51082,1241,14617168,45071
31-01-2021,Meghalaya,13764,13550,146,0,334713,68
31-01-2021,Manipur,29070,28553,371,0,515122,146
31-01-2021,Madhya Pradesh,255112,248637,3810,0,5361905,2665
31-01-2021,Mizoram,4372,4330,9,0,207303,33
31-01-2021,Nagaland,12094,11806,88,144,124945,56
31-01-2021,Odisha,335072,332103,1959,0,7709606,1010
31-01-2021,Punjab,173276,165533,5615,0,4482617,2128
31-01-2021,Puducherry,39068,38135,648,0,578693,285
31-01-2021,Rajasthan,317491,312564,2766,0,5851737,2161
31-01-2021,Sikkim,6090,5775,133,95,74692,87
31-01-2021,Telangana,294469,290630,1599,0,7861361,2240
31-01-2021,Tamil Nadu,838340,821430,12356,0,16019962,4554
31-01-2021,Tripura,33347,32915,388,23,606978,21
31-01-2021,India,10758629,10434007,154428,4509,197092635,165685
31-01-2021,Uttar Pradesh,600299,586116,8658,0,27888620,5525
31-01-2021,Uttarakhand,96129,91966,1644,1344,2134552,1175
31-01-2021,West Bengal,569998,554272,10173,0,7995854,5553
01-02-2021,Andaman and Nicobar Islands,4994,4932,62,0,224852,0
01-02-2021,Andhra Pradesh,887900,879504,7154,0,13159794,1242
